"sim_id","day","true_preval","true_crate","true_recov","true_ptran","calib_preval","calib_crate","calib_recov","calib_ptran","observed_infected","predicted_infected","bias","preval_error","crate_error","recov_error","ptran_error","abs_bias"
1,0,0.0139,8.6516202846542,0.10670125590079,0.0480886140864229,0.0081036193509253,9.39006602285132,0.115029129225436,0.0496276088724569,139,81,-58,-0.417005802091705,0.0853534614212023,0.0780485033127427,0.0320033092088744,58
1,1,0.0139,8.6516202846542,0.10670125590079,0.0480886140864229,0.0081036193509253,9.39006602285132,0.115029129225436,0.0496276088724569,175,107,-68,-0.417005802091705,0.0853534614212023,0.0780485033127427,0.0320033092088744,68
1,2,0.0139,8.6516202846542,0.10670125590079,0.0480886140864229,0.0081036193509253,9.39006602285132,0.115029129225436,0.0496276088724569,239,159,-80,-0.417005802091705,0.0853534614212023,0.0780485033127427,0.0320033092088744,80
1,3,0.0139,8.6516202846542,0.10670125590079,0.0480886140864229,0.0081036193509253,9.39006602285132,0.115029129225436,0.0496276088724569,301,216,-85,-0.417005802091705,0.0853534614212023,0.0780485033127427,0.0320033092088744,85
1,4,0.0139,8.6516202846542,0.10670125590079,0.0480886140864229,0.0081036193509253,9.39006602285132,0.115029129225436,0.0496276088724569,399,286,-113,-0.417005802091705,0.0853534614212023,0.0780485033127427,0.0320033092088744,113
1,5,0.0139,8.6516202846542,0.10670125590079,0.0480886140864229,0.0081036193509253,9.39006602285132,0.115029129225436,0.0496276088724569,534,371,-163,-0.417005802091705,0.0853534614212023,0.0780485033127427,0.0320033092088744,163
1,6,0.0139,8.6516202846542,0.10670125590079,0.0480886140864229,0.0081036193509253,9.39006602285132,0.115029129225436,0.0496276088724569,675,491,-184,-0.417005802091705,0.0853534614212023,0.0780485033127427,0.0320033092088744,184
1,7,0.0139,8.6516202846542,0.10670125590079,0.0480886140864229,0.0081036193509253,9.39006602285132,0.115029129225436,0.0496276088724569,837,662,-175,-0.417005802091705,0.0853534614212023,0.0780485033127427,0.0320033092088744,175
1,8,0.0139,8.6516202846542,0.10670125590079,0.0480886140864229,0.0081036193509253,9.39006602285132,0.115029129225436,0.0496276088724569,1050,877,-173,-0.417005802091705,0.0853534614212023,0.0780485033127427,0.0320033092088744,173
1,9,0.0139,8.6516202846542,0.10670125590079,0.0480886140864229,0.0081036193509253,9.39006602285132,0.115029129225436,0.0496276088724569,1267,1128,-139,-0.417005802091705,0.0853534614212023,0.0780485033127427,0.0320033092088744,139
1,10,0.0139,8.6516202846542,0.10670125590079,0.0480886140864229,0.0081036193509253,9.39006602285132,0.115029129225436,0.0496276088724569,1551,1443,-108,-0.417005802091705,0.0853534614212023,0.0780485033127427,0.0320033092088744,108
1,11,0.0139,8.6516202846542,0.10670125590079,0.0480886140864229,0.0081036193509253,9.39006602285132,0.115029129225436,0.0496276088724569,1893,1801,-92,-0.417005802091705,0.0853534614212023,0.0780485033127427,0.0320033092088744,92
1,12,0.0139,8.6516202846542,0.10670125590079,0.0480886140864229,0.0081036193509253,9.39006602285132,0.115029129225436,0.0496276088724569,2223,2154,-69,-0.417005802091705,0.0853534614212023,0.0780485033127427,0.0320033092088744,69
1,13,0.0139,8.6516202846542,0.10670125590079,0.0480886140864229,0.0081036193509253,9.39006602285132,0.115029129225436,0.0496276088724569,2520,2640,120,-0.417005802091705,0.0853534614212023,0.0780485033127427,0.0320033092088744,120
1,14,0.0139,8.6516202846542,0.10670125590079,0.0480886140864229,0.0081036193509253,9.39006602285132,0.115029129225436,0.0496276088724569,2834,3014,180,-0.417005802091705,0.0853534614212023,0.0780485033127427,0.0320033092088744,180
1,15,0.0139,8.6516202846542,0.10670125590079,0.0480886140864229,0.0081036193509253,9.39006602285132,0.115029129225436,0.0496276088724569,3134,3278,144,-0.417005802091705,0.0853534614212023,0.0780485033127427,0.0320033092088744,144
1,16,0.0139,8.6516202846542,0.10670125590079,0.0480886140864229,0.0081036193509253,9.39006602285132,0.115029129225436,0.0496276088724569,3390,3556,166,-0.417005802091705,0.0853534614212023,0.0780485033127427,0.0320033092088744,166
1,17,0.0139,8.6516202846542,0.10670125590079,0.0480886140864229,0.0081036193509253,9.39006602285132,0.115029129225436,0.0496276088724569,3573,3770,197,-0.417005802091705,0.0853534614212023,0.0780485033127427,0.0320033092088744,197
1,18,0.0139,8.6516202846542,0.10670125590079,0.0480886140864229,0.0081036193509253,9.39006602285132,0.115029129225436,0.0496276088724569,3612,3908,296,-0.417005802091705,0.0853534614212023,0.0780485033127427,0.0320033092088744,296
1,19,0.0139,8.6516202846542,0.10670125590079,0.0480886140864229,0.0081036193509253,9.39006602285132,0.115029129225436,0.0496276088724569,3676,3942,266,-0.417005802091705,0.0853534614212023,0.0780485033127427,0.0320033092088744,266
1,20,0.0139,8.6516202846542,0.10670125590079,0.0480886140864229,0.0081036193509253,9.39006602285132,0.115029129225436,0.0496276088724569,3697,3865,168,-0.417005802091705,0.0853534614212023,0.0780485033127427,0.0320033092088744,168
1,21,0.0139,8.6516202846542,0.10670125590079,0.0480886140864229,0.0081036193509253,9.39006602285132,0.115029129225436,0.0496276088724569,3645,3796,151,-0.417005802091705,0.0853534614212023,0.0780485033127427,0.0320033092088744,151
1,22,0.0139,8.6516202846542,0.10670125590079,0.0480886140864229,0.0081036193509253,9.39006602285132,0.115029129225436,0.0496276088724569,3542,3691,149,-0.417005802091705,0.0853534614212023,0.0780485033127427,0.0320033092088744,149
1,23,0.0139,8.6516202846542,0.10670125590079,0.0480886140864229,0.0081036193509253,9.39006602285132,0.115029129225436,0.0496276088724569,3343,3502,159,-0.417005802091705,0.0853534614212023,0.0780485033127427,0.0320033092088744,159
1,24,0.0139,8.6516202846542,0.10670125590079,0.0480886140864229,0.0081036193509253,9.39006602285132,0.115029129225436,0.0496276088724569,3173,3275,102,-0.417005802091705,0.0853534614212023,0.0780485033127427,0.0320033092088744,102
1,25,0.0139,8.6516202846542,0.10670125590079,0.0480886140864229,0.0081036193509253,9.39006602285132,0.115029129225436,0.0496276088724569,2992,3046,54,-0.417005802091705,0.0853534614212023,0.0780485033127427,0.0320033092088744,54
1,26,0.0139,8.6516202846542,0.10670125590079,0.0480886140864229,0.0081036193509253,9.39006602285132,0.115029129225436,0.0496276088724569,2858,2835,-23,-0.417005802091705,0.0853534614212023,0.0780485033127427,0.0320033092088744,23
1,27,0.0139,8.6516202846542,0.10670125590079,0.0480886140864229,0.0081036193509253,9.39006602285132,0.115029129225436,0.0496276088724569,2670,2606,-64,-0.417005802091705,0.0853534614212023,0.0780485033127427,0.0320033092088744,64
1,28,0.0139,8.6516202846542,0.10670125590079,0.0480886140864229,0.0081036193509253,9.39006602285132,0.115029129225436,0.0496276088724569,2482,2381,-101,-0.417005802091705,0.0853534614212023,0.0780485033127427,0.0320033092088744,101
1,29,0.0139,8.6516202846542,0.10670125590079,0.0480886140864229,0.0081036193509253,9.39006602285132,0.115029129225436,0.0496276088724569,2322,2195,-127,-0.417005802091705,0.0853534614212023,0.0780485033127427,0.0320033092088744,127
1,30,0.0139,8.6516202846542,0.10670125590079,0.0480886140864229,0.0081036193509253,9.39006602285132,0.115029129225436,0.0496276088724569,2158,2005,-153,-0.417005802091705,0.0853534614212023,0.0780485033127427,0.0320033092088744,153
2,0,0.03,11.1747421952896,0.166667715458901,0.133907638559612,0.0240116965368462,31.2643750766525,0.168964975482475,0.0552241309703297,300,240,-60,-0.199610115438459,1.7977714859347,0.0137834734054468,-0.587595363757045,60
2,1,0.03,11.1747421952896,0.166667715458901,0.133907638559612,0.0240116965368462,31.2643750766525,0.168964975482475,0.0552241309703297,654,578,-76,-0.199610115438459,1.7977714859347,0.0137834734054468,-0.587595363757045,76
2,2,0.03,11.1747421952896,0.166667715458901,0.133907638559612,0.0240116965368462,31.2643750766525,0.168964975482475,0.0552241309703297,1396,1298,-98,-0.199610115438459,1.7977714859347,0.0137834734054468,-0.587595363757045,98
2,3,0.03,11.1747421952896,0.166667715458901,0.133907638559612,0.0240116965368462,31.2643750766525,0.168964975482475,0.0552241309703297,2689,2688,-1,-0.199610115438459,1.7977714859347,0.0137834734054468,-0.587595363757045,1
2,4,0.03,11.1747421952896,0.166667715458901,0.133907638559612,0.0240116965368462,31.2643750766525,0.168964975482475,0.0552241309703297,4265,4553,288,-0.199610115438459,1.7977714859347,0.0137834734054468,-0.587595363757045,288
2,5,0.03,11.1747421952896,0.166667715458901,0.133907638559612,0.0240116965368462,31.2643750766525,0.168964975482475,0.0552241309703297,5534,5825,291,-0.199610115438459,1.7977714859347,0.0137834734054468,-0.587595363757045,291
2,6,0.03,11.1747421952896,0.166667715458901,0.133907638559612,0.0240116965368462,31.2643750766525,0.168964975482475,0.0552241309703297,5931,6167,236,-0.199610115438459,1.7977714859347,0.0137834734054468,-0.587595363757045,236
2,7,0.03,11.1747421952896,0.166667715458901,0.133907638559612,0.0240116965368462,31.2643750766525,0.168964975482475,0.0552241309703297,5655,5788,133,-0.199610115438459,1.7977714859347,0.0137834734054468,-0.587595363757045,133
2,8,0.03,11.1747421952896,0.166667715458901,0.133907638559612,0.0240116965368462,31.2643750766525,0.168964975482475,0.0552241309703297,5078,5062,-16,-0.199610115438459,1.7977714859347,0.0137834734054468,-0.587595363757045,16
2,9,0.03,11.1747421952896,0.166667715458901,0.133907638559612,0.0240116965368462,31.2643750766525,0.168964975482475,0.0552241309703297,4433,4309,-124,-0.199610115438459,1.7977714859347,0.0137834734054468,-0.587595363757045,124
2,10,0.03,11.1747421952896,0.166667715458901,0.133907638559612,0.0240116965368462,31.2643750766525,0.168964975482475,0.0552241309703297,3793,3643,-150,-0.199610115438459,1.7977714859347,0.0137834734054468,-0.587595363757045,150
2,11,0.03,11.1747421952896,0.166667715458901,0.133907638559612,0.0240116965368462,31.2643750766525,0.168964975482475,0.0552241309703297,3187,3006,-181,-0.199610115438459,1.7977714859347,0.0137834734054468,-0.587595363757045,181
2,12,0.03,11.1747421952896,0.166667715458901,0.133907638559612,0.0240116965368462,31.2643750766525,0.168964975482475,0.0552241309703297,2682,2508,-174,-0.199610115438459,1.7977714859347,0.0137834734054468,-0.587595363757045,174
2,13,0.03,11.1747421952896,0.166667715458901,0.133907638559612,0.0240116965368462,31.2643750766525,0.168964975482475,0.0552241309703297,2259,2106,-153,-0.199610115438459,1.7977714859347,0.0137834734054468,-0.587595363757045,153
2,14,0.03,11.1747421952896,0.166667715458901,0.133907638559612,0.0240116965368462,31.2643750766525,0.168964975482475,0.0552241309703297,1896,1748,-148,-0.199610115438459,1.7977714859347,0.0137834734054468,-0.587595363757045,148
2,15,0.03,11.1747421952896,0.166667715458901,0.133907638559612,0.0240116965368462,31.2643750766525,0.168964975482475,0.0552241309703297,1624,1456,-168,-0.199610115438459,1.7977714859347,0.0137834734054468,-0.587595363757045,168
2,16,0.03,11.1747421952896,0.166667715458901,0.133907638559612,0.0240116965368462,31.2643750766525,0.168964975482475,0.0552241309703297,1372,1186,-186,-0.199610115438459,1.7977714859347,0.0137834734054468,-0.587595363757045,186
2,17,0.03,11.1747421952896,0.166667715458901,0.133907638559612,0.0240116965368462,31.2643750766525,0.168964975482475,0.0552241309703297,1148,1004,-144,-0.199610115438459,1.7977714859347,0.0137834734054468,-0.587595363757045,144
2,18,0.03,11.1747421952896,0.166667715458901,0.133907638559612,0.0240116965368462,31.2643750766525,0.168964975482475,0.0552241309703297,953,828,-125,-0.199610115438459,1.7977714859347,0.0137834734054468,-0.587595363757045,125
2,19,0.03,11.1747421952896,0.166667715458901,0.133907638559612,0.0240116965368462,31.2643750766525,0.168964975482475,0.0552241309703297,771,687,-84,-0.199610115438459,1.7977714859347,0.0137834734054468,-0.587595363757045,84
2,20,0.03,11.1747421952896,0.166667715458901,0.133907638559612,0.0240116965368462,31.2643750766525,0.168964975482475,0.0552241309703297,620,588,-32,-0.199610115438459,1.7977714859347,0.0137834734054468,-0.587595363757045,32
2,21,0.03,11.1747421952896,0.166667715458901,0.133907638559612,0.0240116965368462,31.2643750766525,0.168964975482475,0.0552241309703297,513,492,-21,-0.199610115438459,1.7977714859347,0.0137834734054468,-0.587595363757045,21
2,22,0.03,11.1747421952896,0.166667715458901,0.133907638559612,0.0240116965368462,31.2643750766525,0.168964975482475,0.0552241309703297,431,402,-29,-0.199610115438459,1.7977714859347,0.0137834734054468,-0.587595363757045,29
2,23,0.03,11.1747421952896,0.166667715458901,0.133907638559612,0.0240116965368462,31.2643750766525,0.168964975482475,0.0552241309703297,374,334,-40,-0.199610115438459,1.7977714859347,0.0137834734054468,-0.587595363757045,40
2,24,0.03,11.1747421952896,0.166667715458901,0.133907638559612,0.0240116965368462,31.2643750766525,0.168964975482475,0.0552241309703297,319,267,-52,-0.199610115438459,1.7977714859347,0.0137834734054468,-0.587595363757045,52
2,25,0.03,11.1747421952896,0.166667715458901,0.133907638559612,0.0240116965368462,31.2643750766525,0.168964975482475,0.0552241309703297,262,221,-41,-0.199610115438459,1.7977714859347,0.0137834734054468,-0.587595363757045,41
2,26,0.03,11.1747421952896,0.166667715458901,0.133907638559612,0.0240116965368462,31.2643750766525,0.168964975482475,0.0552241309703297,226,176,-50,-0.199610115438459,1.7977714859347,0.0137834734054468,-0.587595363757045,50
2,27,0.03,11.1747421952896,0.166667715458901,0.133907638559612,0.0240116965368462,31.2643750766525,0.168964975482475,0.0552241309703297,193,150,-43,-0.199610115438459,1.7977714859347,0.0137834734054468,-0.587595363757045,43
2,28,0.03,11.1747421952896,0.166667715458901,0.133907638559612,0.0240116965368462,31.2643750766525,0.168964975482475,0.0552241309703297,151,123,-28,-0.199610115438459,1.7977714859347,0.0137834734054468,-0.587595363757045,28
2,29,0.03,11.1747421952896,0.166667715458901,0.133907638559612,0.0240116965368462,31.2643750766525,0.168964975482475,0.0552241309703297,124,103,-21,-0.199610115438459,1.7977714859347,0.0137834734054468,-0.587595363757045,21
2,30,0.03,11.1747421952896,0.166667715458901,0.133907638559612,0.0240116965368462,31.2643750766525,0.168964975482475,0.0552241309703297,103,89,-14,-0.199610115438459,1.7977714859347,0.0137834734054468,-0.587595363757045,14
3,0,0.0733,11.6453331848606,0.248129191881858,0.0682116767667599,0.0661466907521707,9.8624570486703,0.255509789178121,0.0858872972211695,733,661,-72,-0.0975894849635651,-0.15309790693736,0.029744977768587,0.25912895404769,72
3,1,0.0733,11.6453331848606,0.248129191881858,0.0682116767667599,0.0661466907521707,9.8624570486703,0.255509789178121,0.0858872972211695,1094,1008,-86,-0.0975894849635651,-0.15309790693736,0.029744977768587,0.25912895404769,86
3,2,0.0733,11.6453331848606,0.248129191881858,0.0682116767667599,0.0661466907521707,9.8624570486703,0.255509789178121,0.0858872972211695,1592,1481,-111,-0.0975894849635651,-0.15309790693736,0.029744977768587,0.25912895404769,111
3,3,0.0733,11.6453331848606,0.248129191881858,0.0682116767667599,0.0661466907521707,9.8624570486703,0.255509789178121,0.0858872972211695,2103,2031,-72,-0.0975894849635651,-0.15309790693736,0.029744977768587,0.25912895404769,72
3,4,0.0733,11.6453331848606,0.248129191881858,0.0682116767667599,0.0661466907521707,9.8624570486703,0.255509789178121,0.0858872972211695,2591,2532,-59,-0.0975894849635651,-0.15309790693736,0.029744977768587,0.25912895404769,59
3,5,0.0733,11.6453331848606,0.248129191881858,0.0682116767667599,0.0661466907521707,9.8624570486703,0.255509789178121,0.0858872972211695,3040,2990,-50,-0.0975894849635651,-0.15309790693736,0.029744977768587,0.25912895404769,50
3,6,0.0733,11.6453331848606,0.248129191881858,0.0682116767667599,0.0661466907521707,9.8624570486703,0.255509789178121,0.0858872972211695,3288,3308,20,-0.0975894849635651,-0.15309790693736,0.029744977768587,0.25912895404769,20
3,7,0.0733,11.6453331848606,0.248129191881858,0.0682116767667599,0.0661466907521707,9.8624570486703,0.255509789178121,0.0858872972211695,3328,3353,25,-0.0975894849635651,-0.15309790693736,0.029744977768587,0.25912895404769,25
3,8,0.0733,11.6453331848606,0.248129191881858,0.0682116767667599,0.0661466907521707,9.8624570486703,0.255509789178121,0.0858872972211695,3099,3182,83,-0.0975894849635651,-0.15309790693736,0.029744977768587,0.25912895404769,83
3,9,0.0733,11.6453331848606,0.248129191881858,0.0682116767667599,0.0661466907521707,9.8624570486703,0.255509789178121,0.0858872972211695,2790,2909,119,-0.0975894849635651,-0.15309790693736,0.029744977768587,0.25912895404769,119
3,10,0.0733,11.6453331848606,0.248129191881858,0.0682116767667599,0.0661466907521707,9.8624570486703,0.255509789178121,0.0858872972211695,2470,2591,121,-0.0975894849635651,-0.15309790693736,0.029744977768587,0.25912895404769,121
3,11,0.0733,11.6453331848606,0.248129191881858,0.0682116767667599,0.0661466907521707,9.8624570486703,0.255509789178121,0.0858872972211695,2123,2233,110,-0.0975894849635651,-0.15309790693736,0.029744977768587,0.25912895404769,110
3,12,0.0733,11.6453331848606,0.248129191881858,0.0682116767667599,0.0661466907521707,9.8624570486703,0.255509789178121,0.0858872972211695,1815,1873,58,-0.0975894849635651,-0.15309790693736,0.029744977768587,0.25912895404769,58
3,13,0.0733,11.6453331848606,0.248129191881858,0.0682116767667599,0.0661466907521707,9.8624570486703,0.255509789178121,0.0858872972211695,1510,1503,-7,-0.0975894849635651,-0.15309790693736,0.029744977768587,0.25912895404769,7
3,14,0.0733,11.6453331848606,0.248129191881858,0.0682116767667599,0.0661466907521707,9.8624570486703,0.255509789178121,0.0858872972211695,1263,1255,-8,-0.0975894849635651,-0.15309790693736,0.029744977768587,0.25912895404769,8
3,15,0.0733,11.6453331848606,0.248129191881858,0.0682116767667599,0.0661466907521707,9.8624570486703,0.255509789178121,0.0858872972211695,1035,1014,-21,-0.0975894849635651,-0.15309790693736,0.029744977768587,0.25912895404769,21
3,16,0.0733,11.6453331848606,0.248129191881858,0.0682116767667599,0.0661466907521707,9.8624570486703,0.255509789178121,0.0858872972211695,819,790,-29,-0.0975894849635651,-0.15309790693736,0.029744977768587,0.25912895404769,29
3,17,0.0733,11.6453331848606,0.248129191881858,0.0682116767667599,0.0661466907521707,9.8624570486703,0.255509789178121,0.0858872972211695,647,622,-25,-0.0975894849635651,-0.15309790693736,0.029744977768587,0.25912895404769,25
3,18,0.0733,11.6453331848606,0.248129191881858,0.0682116767667599,0.0661466907521707,9.8624570486703,0.255509789178121,0.0858872972211695,533,507,-26,-0.0975894849635651,-0.15309790693736,0.029744977768587,0.25912895404769,26
3,19,0.0733,11.6453331848606,0.248129191881858,0.0682116767667599,0.0661466907521707,9.8624570486703,0.255509789178121,0.0858872972211695,429,399,-30,-0.0975894849635651,-0.15309790693736,0.029744977768587,0.25912895404769,30
3,20,0.0733,11.6453331848606,0.248129191881858,0.0682116767667599,0.0661466907521707,9.8624570486703,0.255509789178121,0.0858872972211695,355,302,-53,-0.0975894849635651,-0.15309790693736,0.029744977768587,0.25912895404769,53
3,21,0.0733,11.6453331848606,0.248129191881858,0.0682116767667599,0.0661466907521707,9.8624570486703,0.255509789178121,0.0858872972211695,284,249,-35,-0.0975894849635651,-0.15309790693736,0.029744977768587,0.25912895404769,35
3,22,0.0733,11.6453331848606,0.248129191881858,0.0682116767667599,0.0661466907521707,9.8624570486703,0.255509789178121,0.0858872972211695,216,190,-26,-0.0975894849635651,-0.15309790693736,0.029744977768587,0.25912895404769,26
3,23,0.0733,11.6453331848606,0.248129191881858,0.0682116767667599,0.0661466907521707,9.8624570486703,0.255509789178121,0.0858872972211695,186,169,-17,-0.0975894849635651,-0.15309790693736,0.029744977768587,0.25912895404769,17
3,24,0.0733,11.6453331848606,0.248129191881858,0.0682116767667599,0.0661466907521707,9.8624570486703,0.255509789178121,0.0858872972211695,146,132,-14,-0.0975894849635651,-0.15309790693736,0.029744977768587,0.25912895404769,14
3,25,0.0733,11.6453331848606,0.248129191881858,0.0682116767667599,0.0661466907521707,9.8624570486703,0.255509789178121,0.0858872972211695,117,100,-17,-0.0975894849635651,-0.15309790693736,0.029744977768587,0.25912895404769,17
3,26,0.0733,11.6453331848606,0.248129191881858,0.0682116767667599,0.0661466907521707,9.8624570486703,0.255509789178121,0.0858872972211695,83,80,-3,-0.0975894849635651,-0.15309790693736,0.029744977768587,0.25912895404769,3
3,27,0.0733,11.6453331848606,0.248129191881858,0.0682116767667599,0.0661466907521707,9.8624570486703,0.255509789178121,0.0858872972211695,66,67,1,-0.0975894849635651,-0.15309790693736,0.029744977768587,0.25912895404769,1
3,28,0.0733,11.6453331848606,0.248129191881858,0.0682116767667599,0.0661466907521707,9.8624570486703,0.255509789178121,0.0858872972211695,55,56,1,-0.0975894849635651,-0.15309790693736,0.029744977768587,0.25912895404769,1
3,29,0.0733,11.6453331848606,0.248129191881858,0.0682116767667599,0.0661466907521707,9.8624570486703,0.255509789178121,0.0858872972211695,52,43,-9,-0.0975894849635651,-0.15309790693736,0.029744977768587,0.25912895404769,9
3,30,0.0733,11.6453331848606,0.248129191881858,0.0682116767667599,0.0661466907521707,9.8624570486703,0.255509789178121,0.0858872972211695,40,34,-6,-0.0975894849635651,-0.15309790693736,0.029744977768587,0.25912895404769,6
4,0,0.1186,11.4125360758044,0.0992009749994882,0.0567576158408858,0.140669202212347,14.2552191685966,0.0989798942786221,0.0397305560325934,1186,1406,220,0.186080963004614,0.249084259091104,-0.00222861439484066,-0.299996036761411,220
4,1,0.1186,11.4125360758044,0.0992009749994882,0.0567576158408858,0.140669202212347,14.2552191685966,0.0989798942786221,0.0397305560325934,1697,1920,223,0.186080963004614,0.249084259091104,-0.00222861439484066,-0.299996036761411,223
4,2,0.1186,11.4125360758044,0.0992009749994882,0.0567576158408858,0.140669202212347,14.2552191685966,0.0989798942786221,0.0397305560325934,2386,2494,108,0.186080963004614,0.249084259091104,-0.00222861439484066,-0.299996036761411,108
4,3,0.1186,11.4125360758044,0.0992009749994882,0.0567576158408858,0.140669202212347,14.2552191685966,0.0989798942786221,0.0397305560325934,3148,3150,2,0.186080963004614,0.249084259091104,-0.00222861439484066,-0.299996036761411,2
4,4,0.1186,11.4125360758044,0.0992009749994882,0.0567576158408858,0.140669202212347,14.2552191685966,0.0989798942786221,0.0397305560325934,3914,3812,-102,0.186080963004614,0.249084259091104,-0.00222861439484066,-0.299996036761411,102
4,5,0.1186,11.4125360758044,0.0992009749994882,0.0567576158408858,0.140669202212347,14.2552191685966,0.0989798942786221,0.0397305560325934,4564,4392,-172,0.186080963004614,0.249084259091104,-0.00222861439484066,-0.299996036761411,172
4,6,0.1186,11.4125360758044,0.0992009749994882,0.0567576158408858,0.140669202212347,14.2552191685966,0.0989798942786221,0.0397305560325934,5086,4820,-266,0.186080963004614,0.249084259091104,-0.00222861439484066,-0.299996036761411,266
